"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"CCDC17" -1.50851581448698 1.47270352753807 -0.878910496457127 0.413133360133608 0.605342017399318 -4.59554651723603
"ZNF682" 1.12967685826543 1.88332300048052 0.878762420165593 0.413207573573416 0.605410061247547 -4.59554701718705
"PVALB" 1.68103269242507 -0.122070725917955 0.878537959766434 0.413320088523676 0.605534209540971 -4.59554777494652
"CYYR1" -1.62519507276415 3.65500691339845 -0.878355593894765 0.413411519695573 0.605622470848746 -4.5955483905205
"STT3A" -1.18355953445704 5.90142256422537 -0.878306965835794 0.413435902474163 0.605622470848746 -4.59554855465218
"TMCC2" -1.45059055158476 2.84741835711576 -0.878199643486295 0.413489719188003 0.605660601380344 -4.59554891687396
"SPTAN1" -1.14568826142733 7.09194301406917 -0.877881149768497 0.413649458498922 0.605820909701361 -4.595549991674
"PTGDS" 1.28263710276027 7.74814703590217 0.877870599747707 0.413654750611798 0.605820909701361 -4.59555002727282
"C12orf29" -1.15330626992268 3.7240892528197 -0.87769945751873 0.413740606240054 0.605860580783239 -4.59555060472348
"COL27A1" -1.5021671659834 3.05449170400744 -0.877664041348794 0.413758374867403 0.605860580783239 -4.59555072421341
"SIRPA" 1.14273074128051 7.02790780435234 0.877650388414115 0.41376522482632 0.605860580783239 -4.59555077027608
"LAIR2" 2.30482918015586 -0.433968969783352 0.877578020868991 0.413801534533188 0.605873046834143 -4.59555101442527
"KIF3C" -1.61505019260294 1.52597071659605 -0.877338395758344 0.413921781101901 0.606003664790637 -4.59555182277909
"MSTO1" 1.49559600086711 -0.0293523801389755 0.877083641950264 0.414049648087758 0.606003664790637 -4.59555268203563
"ANKRD36BP1" 1.49559600086711 -0.0293523801389755 0.877083641950264 0.414049648087758 0.606003664790637 -4.59555268203563
"IGFBPL1" 1.49559600086711 -0.0293523801389755 0.877083641950264 0.414049648087758 0.606003664790637 -4.59555268203563
"NDUFA10" -1.12134077337467 5.73705569639981 -0.877047198293492 0.414067942440049 0.606003664790637 -4.5955528049449
"DCLRE1B" -1.78981098097951 2.40583236114492 -0.877021486992538 0.414080849620493 0.606003664790637 -4.59555289165672
"IFI27L2" -1.18980991005254 4.53482232324521 -0.876879749339231 0.414152007916558 0.606003664790637 -4.59555336964446
"SH3BP1" 1.18793968667019 1.85419158627813 0.876860834427612 0.414161504693775 0.606003664790637 -4.5955534334288
"KANSL1-AS1" 1.20254001737084 1.70213811233031 0.876814652610225 0.414184692292176 0.606003664790637 -4.59555358915866
"EXOC3L1" -1.90136947508907 2.4616116081997 -0.876743365166661 0.414220487172781 0.606003664790637 -4.59555382953847
"TRPV1" -1.49363510823856 1.46526317441386 -0.87672538471888 0.414229515887993 0.606003664790637 -4.59555389016648
"ZNF471" -1.49363510823856 1.46526317441386 -0.87672538471888 0.414229515887993 0.606003664790637 -4.59555389016648
"VTRNA1-3" 1.72803363498175 -0.145571197196293 0.876674136101463 0.414255250713831 0.606003664790637 -4.59555406296722
"PPP4C" -1.15618079012572 6.3166808758703 -0.876624902677257 0.41427997472337 0.606003664790637 -4.59555422896788
"PABPC1L" -1.51447250170428 1.47568187114672 -0.876418363134827 0.414383706643479 0.606101682664397 -4.59555492530292
"RSC1A1" 1.10968386741168 2.01382354565928 0.876380757650368 0.414402595620843 0.606101682664397 -4.59555505207775
"HADH" -1.18392275049229 3.63233509042809 -0.876103179553479 0.414542041112538 0.606264953712426 -4.59555598775101
"SPIRE1" -1.19412836327873 4.79840194426499 -0.875771920876983 0.414708499750507 0.606456833549013 -4.59555710416038
"FBXW4P1" -1.53220860867408 1.48454992463162 -0.875683127116923 0.414753127413928 0.606456833549013 -4.59555740337409
"C1QTNF9" 2.11094386340094 -0.33702631140589 0.875675998409106 0.414756710451674 0.606456833549013 -4.59555742739541
"DEFA4" 1.92374610601019 -0.243427432710518 0.875366366051585 0.414912360480225 0.606639679037405 -4.59555847064728
"MFSD2A" -1.34193271393996 4.87230411959561 -0.875316520792031 0.414937421423529 0.606639679037405 -4.59555863857319
"CCDC81" 1.48941298426505 -0.0262608718379475 0.875257579294966 0.414967057185912 0.60664231693369 -4.59555883713704
"LPIN3" -1.52899623816971 1.48294373937943 -0.875123188240074 0.415034634871609 0.606666456072352 -4.5955592898501
"STC2" -1.13667651484378 6.1617185914149 -0.875114041732166 0.415039234433679 0.606666456072352 -4.59555932065987
"ZNF827" 1.53896097621113 1.53392763291018 0.874578621844206 0.415308550776724 0.607019411337776 -4.59556112389882
"SWI5" -1.14019773676028 3.41250824539651 -0.874390711850248 0.415403100492192 0.607082864061433 -4.59556175661638
"CRTC1" -1.52551827231608 1.48120475645262 -0.874381637101266 0.415407666994369 0.607082864061433 -4.59556178717036
"MIRLET7BHG" -1.48816496081299 1.46252810070108 -0.874048830002849 0.415575164671574 0.607286931103935 -4.59556290758542
"PTPRF" -1.1789968328252 4.89789858171465 -0.873599181365386 0.415801547331394 0.607455979113027 -4.59556442098145
"ANXA9" 1.56964532036168 -0.0663770398862596 0.873540342373235 0.415831177555493 0.607455979113027 -4.59556461898588
"BEAN1" 1.56964532036168 -0.0663770398862596 0.873540342373235 0.415831177555493 0.607455979113027 -4.59556461898588
"PPEF1" 1.56964532036168 -0.0663770398862596 0.873540342373235 0.415831177555493 0.607455979113027 -4.59556461898588
"LNP1" -1.5603441639011 1.49861770224513 -0.873507008998644 0.415847964323488 0.607455979113027 -4.59556473115579
"POLR2J" -1.27361044910226 4.60914816494506 -0.873486963793388 0.415858059380859 0.607455979113027 -4.59556479860863
"GLIPR2" -1.30742721384417 5.79333439892357 -0.87340523153077 0.41589922283251 0.60747539771361 -4.59556507363182
"CLNS1A" -1.35748602618864 4.94620467486916 -0.873050003698795 0.416078164306918 0.607696043111625 -4.59556626878313
"RAB22A" -1.10596290379031 5.37371264431434 -0.872874796505817 0.416166443843759 0.607754472722287 -4.59556685816271
"LRRC8B" -1.14288853243501 3.89461656932656 -0.872841116779405 0.416183415243098 0.607754472722287 -4.59556697145049
"NGF" -1.66922577062464 1.5530585056069 -0.872804598832283 0.416201817421002 0.607754472722287 -4.5955670942824
"EPN1" 1.10455759346912 4.89895002596472 0.87273557773024 0.41623660029499 0.607755485592522 -4.5955673264343
"TMEM167B" -1.24735461256373 5.98134765568669 -0.872692567682714 0.416258276111885 0.607755485592522 -4.59556747109312
"CHST2" -1.48490937001833 3.78282840019111 -0.87259837560354 0.416305749130566 0.607775615886049 -4.59556778788243
"CBS" -1.18532744075385 2.47207338811518 -0.872554566343618 0.416327830471835 0.607775615886049 -4.59556793521648
"SLC12A6" 1.15632332208218 4.58920668725625 0.872361829501986 0.416424986704262 0.607873879061149 -4.59556858335738
"LRIF1" -1.1301249979428 3.23695341707024 -0.872264637582021 0.416473986350653 0.607873879061149 -4.59556891016713
"CSNK1G1" -1.11977563885254 3.54011441774936 -0.872255080385832 0.416478804876781 0.607873879061149 -4.5955689423023
"LUC7L2" -1.49304396088284 1.464967600736 -0.872127628577749 0.416543067223745 0.60792696593746 -4.59556937082846
"CCDC74A" 1.29144864609948 2.26888000863422 0.871965373786422 0.416624888248073 0.608005670135461 -4.59556991632125
"ULBP2" 1.13591930424175 2.71512747664619 0.871589051083215 0.416814704492472 0.608218715201557 -4.59557118128414
"ECD" -1.32139427894737 4.73626551860133 -0.871565311011328 0.416826681088262 0.608218715201557 -4.59557126107338
"HEIH" -1.17519205468018 4.14225431862042 -0.871232039961572 0.416994839620867 0.608423356263206 -4.59557238105443
"GIPC3" -1.62892585841285 1.532908549501 -0.871121635629734 0.417050557471716 0.608430950164817 -4.59557275202379
"ASGR1" -1.26169381970264 2.51025657758958 -0.871111106938058 0.417055871285614 0.608430950164817 -4.59557278739987
"KIAA0753" -1.11005099035145 3.12369097454085 -0.871050297588058 0.417086562655098 0.608435002422244 -4.59557299171276
"VPS26A" -1.20562770153561 5.79690182854588 -0.870902730948484 0.417161048699012 0.60850293639111 -4.59557348748802
"H2AFV" -1.11229740533202 6.16116392632044 -0.870376700412975 0.417426649627384 0.608793397535876 -4.59557525439882
"CFLAR" 1.1012818677925 8.58294468005517 0.87036969854664 0.417430185827275 0.608793397535876 -4.59557527791376
"PLA2G12A" -1.18583701106567 3.04107993514606 -0.870342414149682 0.417443965663678 0.608793397535876 -4.59557536954417
"FOLR1" -1.12211441443202 4.98842908495354 -0.870278350127505 0.417476322182121 0.608799852452244 -4.595575584687
"PYCARD" -1.34922604742806 3.71498673889598 -0.870079034730244 0.417577001435334 0.608905933923333 -4.59557625398126
"RAB40B" -1.76448433583429 1.60068778821173 -0.869908013480382 0.417663403016307 0.608991183058829 -4.59557682819702
"RACGAP1" -1.25518982258715 2.13852178194873 -0.869699166301463 0.417768932680634 0.609070190383563 -4.59557752933109
"XPOT" -1.13503291930924 5.08962723682401 -0.86969017941032 0.4177734741673 0.609070190383563 -4.59557755949946
"DGAT2" -1.10704288179711 3.2254123589974 -0.869606390495948 0.417815818303288 0.609091184561047 -4.59557784076467
"PTPN21" -1.42247608514688 4.41832362461798 -0.869264623148071 0.417988569285063 0.609302270093394 -4.5955789878641
"ASPN" 1.52182912110965 2.96871496625399 0.86903932166442 0.418102480086673 0.609427561752656 -4.59557974392354
"THY1" 1.50682559490112 5.58034328940896 0.868688699834599 0.418279797918277 0.609645252773298 -4.59558092031249
"FAM50B" -1.51393011113303 1.4754106758611 -0.868468245671144 0.418391315512572 0.609676665728161 -4.59558165983432
"CDNF" 1.62195701656594 -0.0925328879883908 0.868369637891303 0.418441203802968 0.609676665728161 -4.59558199058409
"LOC441666" 1.62195701656594 -0.0925328879883908 0.868369637891303 0.418441203802968 0.609676665728161 -4.59558199058409
"FSCN2" 1.62195701656594 -0.0925328879883908 0.868369637891303 0.418441203802968 0.609676665728161 -4.59558199058409
"SSPO" 1.62195701656594 -0.0925328879883908 0.868369637891303 0.418441203802968 0.609676665728161 -4.59558199058409
"HOOK3" -1.16938788478073 4.78603170501599 -0.86827396840764 0.418489609762551 0.609686284647094 -4.59558231145829
"DUSP28" -1.48225292373065 1.45957208215991 -0.86824602755192 0.418503747804277 0.609686284647094 -4.59558240516784
"SHKBP1" 1.19962935660448 5.97896683540512 0.868081771963716 0.418586868134751 0.609766621983103 -4.59558295602324
"RNF181" -1.14379698846579 6.39201811601736 -0.867824869626743 0.418716896300571 0.609915275906412 -4.595583817467
"ASPM" 1.50392333744918 -0.0335160484300098 0.867709397884621 0.418775350784494 0.609918904252948 -4.59558420462012
"GIPR" 1.50392333744918 -0.0335160484300098 0.867709397884621 0.418775350784494 0.609918904252948 -4.59558420462012
"PKIG" -1.11892072398653 7.99215149995397 -0.867511782815064 0.418875402217656 0.610023861972223 -4.59558486711649
"CENPV" -1.2455463644692 2.13370005288976 -0.867396754142575 0.418933648794769 0.610067927764537 -4.59558525270671
"ALG13" -1.09490097021351 4.70107846519304 -0.867329430104889 0.418967742174668 0.610076817167562 -4.59558547837193
"LARP4" -1.37482480981282 5.06229950284317 -0.867041294432847 0.419113679479974 0.610212929590295 -4.59558644407132
"SMIM5" -1.47656099703264 1.4567261188109 -0.866938511284645 0.419165747074053 0.610212929590295 -4.59558678851031
"GPR15" 1.48736370015824 -0.0252362297845425 0.86688697367266 0.419191856661101 0.610212929590295 -4.59558696121064
"HUS1B" 1.58588212368802 -0.074495441549431 0.866833174468867 0.419219113288416 0.610212929590295 -4.59558714148336
"ARHGEF33" 1.47922429057938 -0.0211665249951095 0.866813288749133 0.419229188448625 0.610212929590295 -4.59558720811573
"PP2D1" 1.47922429057938 -0.0211665249951095 0.866813288749133 0.419229188448625 0.610212929590295 -4.59558720811573
"MXRA5" 1.3989085264981 3.66630173149135 0.865970175691693 0.419656519873613 0.610794148216155 -4.59559003240482
"KIAA1217" -1.1884199639949 5.28097457179332 -0.865804761600974 0.419740397898697 0.61082847756074 -4.59559058633472
"GARNL3" -1.55070295505485 1.49379709782201 -0.865690835919347 0.41979817447327 0.61082847756074 -4.59559096780863
"NFAT5" 1.19594498922485 7.43614692759833 0.86563141405447 0.419828312181503 0.61082847756074 -4.59559116676838
"CSTB" 1.10428723023251 9.09825296597955 0.865549169703293 0.419870027699416 0.61082847756074 -4.59559144213112
"WDR47" -1.09542327895993 3.46231597116393 -0.865538552765161 0.419875412987588 0.61082847756074 -4.59559147767668
"GNAQ" 1.16974584655705 2.94092761907366 0.865509394046126 0.41989020358973 0.61082847756074 -4.59559157529896
"GIMAP8" -1.14382837559842 5.76891082887493 -0.865495539581186 0.419897231327618 0.61082847756074 -4.59559162168254
"FHOD3" -1.4726511534596 1.45477119702438 -0.865481615384289 0.419904294525399 0.61082847756074 -4.59559166829915
"CUEDC2" -1.23230640019067 4.69172157922297 -0.865114758849433 0.420090418226323 0.611058448186798 -4.59559289634192
"GRIA4" 1.7166959159978 -0.139902337704319 0.865001165507276 0.420148061934632 0.611060739707024 -4.59559327653372
"METTL24" 1.7166959159978 -0.139902337704319 0.865001165507276 0.420148061934632 0.611060739707024 -4.59559327653372
"SPRN" -1.47227928998126 1.45458526528521 -0.864934145861893 0.420182074261689 0.611069433725782 -4.59559350083237
"SH3D21" -1.73311946503724 1.5850053528132 -0.864800675828354 0.420249816110661 0.611127176046707 -4.59559394749555
"CASQ1" 1.52301894570123 -0.0430638525560354 0.864357712273632 0.420474697514039 0.611291067945942 -4.59559542961584
"ASPG" 1.52301894570123 -0.0430638525560354 0.864357712273632 0.420474697514039 0.611291067945942 -4.59559542961584
"SYNGR3" 1.52301894570123 -0.0430638525560354 0.864357712273632 0.420474697514039 0.611291067945942 -4.59559542961584
"WNT3" 1.52301894570123 -0.0430638525560354 0.864357712273632 0.420474697514039 0.611291067945942 -4.59559542961584
"RNF115" 1.191035055994 4.74332375837856 0.864120235585332 0.420595295212925 0.611391258398043 -4.59559622401875
"SLC30A1" -1.16420280757527 2.4615110715259 -0.864111539416997 0.420599711872214 0.611391258398043 -4.5955962531067
"CHCHD5" -1.14038666641595 3.33237037412772 -0.864035391489864 0.420638387784026 0.611401327909108 -4.59559650780813
"SDAD1" -1.28646073575402 4.6312553937256 -0.863987450386447 0.42066273866371 0.611401327909108 -4.59559666815625
"GFM2" -1.09363057574282 3.30899232879116 -0.86388612646154 0.42071420789548 0.611435364015054 -4.59559700703695
"PLEKHS1" 1.25594459011797 0.882954575596173 0.863374903423356 0.420973963724321 0.611720411358153 -4.59559871649726
"ZNF441" -1.4691955898672 1.45304341522818 -0.863347625002107 0.420987827415735 0.611720411358153 -4.59559880769666
"MRPL50" -1.18562274692431 4.08855141959556 -0.863334426263131 0.420994535522487 0.611720411358153 -4.59559885182316
"PHF12" 1.16970241281906 5.5114554907062 0.86310100670161 0.421113181425136 0.61181182239193 -4.59559963213738
"PLA2G4E" 1.55826736332783 -0.0606880613693341 0.863002799527651 0.421163107015295 0.61181182239193 -4.59559996040551
"TRPV6" 1.55826736332783 -0.0606880613693341 0.863002799527651 0.421163107015295 0.61181182239193 -4.59559996040551
"SHISA4" -1.51806747561809 1.47747935810362 -0.862836470169167 0.421247673903132 0.61181182239193 -4.59560051633166
"ALKBH8" -1.48191934490418 1.45940529274667 -0.862790593083132 0.421271001420565 0.61181182239193 -4.59560066965704
"RNF146" -1.08844186117481 4.86250272330017 -0.862747152875379 0.42129309072074 0.61181182239193 -4.59560081483394
"PCYOX1" -1.35508147135252 4.28666621273317 -0.86273022692389 0.421301697781952 0.61181182239193 -4.59560087139926
"TRAPPC8" -1.18045881008732 4.05460157350308 -0.862726442719174 0.421303622115933 0.61181182239193 -4.59560088404571
"ABCF3" -1.3254832211733 5.00988115222756 -0.862713775824785 0.421310063499696 0.61181182239193 -4.59560092637705
"FHL2" -1.16065439301181 4.13498548778624 -0.862471531586148 0.42143326387685 0.611935616507403 -4.59560173586302
"ZNF784" -1.50215274714358 1.46952199386637 -0.862435757564406 0.42145146006373 0.611935616507403 -4.59560185539506
"PECAM1" -1.3044794709585 7.71491979714019 -0.862360475372417 0.421489753687244 0.611950453681533 -4.59560210692702
"PAFAH1B2" -1.09404416937034 5.85666488168202 -0.862116942518496 0.421613648671704 0.612078954556805 -4.59560292053162
"APCDD1" -1.70008204632725 1.5684866434582 -0.862076114271055 0.421634422290702 0.612078954556805 -4.59560305691968
"ZNF543" 1.28325142697415 2.27297861819688 0.861808027490283 0.421770845054421 0.612236222006607 -4.59560395238203
"SCARNA5" 1.86615163707899 -0.214630198244915 0.861605782907594 0.421873783997991 0.612344867137525 -4.59560462781501
"HNRNPA1" -1.16741125273607 4.10950616872022 -0.861357720755257 0.422000068708943 0.61248738165194 -4.59560545614253
"SPRYD4" 1.26978432433517 3.3982317681668 0.861169280068225 0.422096019753156 0.612585854088791 -4.59560608529283
"JRKL" -1.50302816899914 1.46995970479415 -0.860813205874798 0.422277371287904 0.612808246468871 -4.59560727391276
"TNFAIP2" -1.08442964166905 7.60642316171212 -0.860686594930057 0.422341869202072 0.612812147770666 -4.59560769648918
"CHD9" -1.14367062349364 4.00341330939245 -0.860595604016942 0.422388226132562 0.612812147770666 -4.59560800015866
"TCEAL2" -1.57221724372196 1.50455424215556 -0.860536564081738 0.422418307088459 0.612812147770666 -4.59560819718654
"SYTL3" -1.15572409315309 3.86094917534361 -0.860534981571786 0.422419113402037 0.612812147770666 -4.59560820246758
"EIF2S2" -1.11263001507387 6.98605584477779 -0.86053200069448 0.422420632208756 0.612812147770666 -4.59560821241514
"DDX17" -1.08374341750536 8.65112525461072 -0.860291848206674 0.422543007199435 0.61289333856073 -4.59560901377042
"RIOK1" -1.09242479920114 5.04577923200569 -0.860271575717733 0.422553338694578 0.61289333856073 -4.59560908141111
"CTSF" -1.40555647404748 4.22857877937593 -0.860242732817516 0.422568038262145 0.61289333856073 -4.59560917764609
"SDF2" -1.10057638577933 5.39506652940937 -0.860175855561405 0.422602123210882 0.61289333856073 -4.59560940077655
"DGUOK" 1.08487307356343 6.64754118759387 0.860128695660791 0.422626160152008 0.61289333856073 -4.5956095581158
"SAMD11" 1.65217494349693 -0.107641851453883 0.860012160233085 0.422685561464748 0.61289333856073 -4.5956099468913
"MYO1A" 1.65217494349693 -0.107641851453883 0.860012160233085 0.422685561464748 0.61289333856073 -4.5956099468913
"VKORC1" -1.12426504913649 5.83090931436543 -0.85998080688482 0.422701544184221 0.61289333856073 -4.59561005148459
"ZSWIM3" -1.4653137981904 1.45110251938978 -0.859826322474568 0.42278030087304 0.61296675656044 -4.5956105668059
"PTCHD4" 2.08237190984913 -0.322740334629988 0.859654732065146 0.422867790996155 0.613052826095323 -4.59561113912738
"KLHL7" -1.08328864431167 3.30382136307558 -0.859582875123848 0.422904433230145 0.613065172327579 -4.5956113787794
"GRID1" -1.60163759198544 1.5192644162873 -0.859500454379827 0.422946465191508 0.613085329638844 -4.59561165364914
"PSMA6" 1.12622847612928 8.34228222855691 0.85903512615597 0.423183825824613 0.613388605632338 -4.59561320522046
"CALR" 1.10906504652644 9.74733421053013 0.858627727661315 0.423391717847183 0.613649130521647 -4.59561456324399
"SEC14L2" -1.12483976889735 2.86582800546441 -0.858488735357632 0.423462661737057 0.613711146135813 -4.5956150264782
"JMJD8" -1.1556371822786 2.69994167246268 -0.858279601893026 0.423569423367362 0.613798982539009 -4.59561572339939
"GPANK1" -1.67853311479857 3.75387088908325 -0.858215034698217 0.423602388633224 0.613798982539009 -4.59561593854522
"CD58" -1.16566528415631 4.16523848965433 -0.85820453695763 0.423607748512837 0.613798982539009 -4.59561597352412
"ERICH1" -1.10144862251017 3.6466136826314 -0.857923281174443 0.423751369248087 0.613966271968928 -4.5956169105898
"ENTPD7" 1.18315669289403 3.86067004888907 0.857807530481985 0.423810486758164 0.614011111988548 -4.59561729618834
"ATP2C1" -1.14890664602084 5.56827233599663 -0.857565960411681 0.423933883820148 0.614134885941002 -4.59561810083231
"CRISPLD2" -1.252352215633 7.8351377572916 -0.857483500644941 0.423976011399013 0.614134885941002 -4.5956183754676
"LHFPL2" -1.17978826275742 5.52356602750606 -0.857437663208611 0.423999430463523 0.614134885941002 -4.5956185281244
"ANKHD1" -1.09712859304126 3.11722977588575 -0.857419676561422 0.424008620384738 0.614134885941002 -4.5956185880258
"NDUFA8" -1.2367324723837 4.48870223057498 -0.857280381801438 0.424079795271008 0.614197162626057 -4.59561905189865
"SATB1" -1.09607947282916 3.58841345159653 -0.857206102508677 0.424117753075151 0.614211325744406 -4.59561929924262
"SRRD" -1.08197071303073 3.38339473353174 -0.856983617038181 0.42423146143113 0.614241802811905 -4.59562004002847
"PARP4" -1.20477049352497 4.37509309544615 -0.856918271076273 0.424264862868112 0.614241802811905 -4.59562025758318
"PYY2" 1.46718483135018 -0.0151467953805083 0.856801185696909 0.424324715650448 0.614241802811905 -4.59562064736917
"FAM71E1" 1.46718483135018 -0.0151467953805083 0.856801185696909 0.424324715650448 0.614241802811905 -4.59562064736917
"TNRC18P1" 1.46718483135018 -0.0151467953805083 0.856801185696909 0.424324715650448 0.614241802811905 -4.59562064736917
"KHDC1" 1.46718483135018 -0.0151467953805083 0.856801185696909 0.424324715650448 0.614241802811905 -4.59562064736917
"NTRK3" -1.38548383070873 2.57215158309263 -0.85677899796598 0.424336058482436 0.614241802811905 -4.59562072123039
"TMEM50A" 1.08411013350728 7.56514664477393 0.856523126580231 0.424466881479696 0.614340730649966 -4.59562157292791
"ZNF77" -1.45817695094028 1.44753409576472 -0.856317213261969 0.424572183350225 0.614340730649966 -4.59562225822955
"FSIP1" 1.4612396258251 -0.012174192617972 0.856227304272007 0.424618167900933 0.614340730649966 -4.59562255742705
"MIR637" 1.4612396258251 -0.012174192617972 0.856227304272007 0.424618167900933 0.614340730649966 -4.59562255742705
"ZNF284" 1.4612396258251 -0.012174192617972 0.856227304272007 0.424618167900933 0.614340730649966 -4.59562255742705
"ANKRD66" 1.4612396258251 -0.012174192617972 0.856227304272007 0.424618167900933 0.614340730649966 -4.59562255742705
"DDN" 1.45730320393946 -0.0102059816751495 0.856204410087146 0.424629877871835 0.614340730649966 -4.59562263361105
"CLGN" 1.45730320393946 -0.0102059816751495 0.856204410087146 0.424629877871835 0.614340730649966 -4.59562263361105
"FAM222B" 1.09172397653127 5.05750255384367 0.856134119393528 0.424665831810147 0.614351970263873 -4.59562286750719
"NCBP1" -1.20267992001812 4.3084255420536 -0.855931825809233 0.424769318245112 0.614418729676743 -4.59562354058943
"MMGT1" -1.26631349685574 4.68070811009835 -0.855919721974019 0.42477551074128 0.614418729676743 -4.59562358085911
"THADA" -1.16205795689501 4.16343482602368 -0.855858591319852 0.424806787082123 0.614418729676743 -4.59562378423698
"TYW1B" -1.47346182716486 1.45517653387701 -0.855823519636088 0.424824731612524 0.614418729676743 -4.59562390091456
"TTF2" -1.27962558584293 2.15073966357662 -0.855752550026816 0.424861045135331 0.614430480414995 -4.5956241370102
"ZBTB25" -1.45724533390406 1.44706828724661 -0.855523506546136 0.424978257076783 0.61455669160381 -4.59562489889672
"CYP27A1" -1.17076739677807 5.5314929288359 -0.855446417194352 0.425017712567496 0.61455669160381 -4.59562515529947
"CX3CR1" -1.48889230901724 1.4628917748032 -0.855393443895947 0.425044826667287 0.61455669160381 -4.5956253314835
"MARCH8" -1.47477723190106 1.45583423624511 -0.855361661819981 0.425061094766208 0.61455669160381 -4.59562543718462
"CEP170" -1.21692103831017 4.49683114089198 -0.854867621281689 0.4253140354361 0.614841731041205 -4.59562707998244
"TRIAP1" -1.09372138798138 4.48677806220964 -0.8548664037545 0.425314658927343 0.614841731041205 -4.59562708403033
"CSF1" -1.33136465727285 6.84764653329116 -0.854562946526422 0.425470079313244 0.615025619655864 -4.59562809282695
"FZD7" -1.47857504479287 1.45773314269101 -0.854507116193409 0.425498678260906 0.615026173080436 -4.59562827840409
"TEX2" -1.19238421044671 4.671760484351 -0.8543695821303 0.425569135791878 0.615087225837515 -4.59562873553081
"PICALM" -1.08864694673984 7.77247758513659 -0.854110236315 0.425702019875101 0.615222288133494 -4.59562959741363
"BMP5" -1.52259133464406 1.47974128761661 -0.853952238926195 0.425782989874349 0.615222288133494 -4.59563012241273
"SLC2A4" 1.50012626317072 2.49057954838845 0.85394359629366 0.425787419350979 0.615222288133494 -4.59563015112917
"ATP6V1B2" 1.13648156248662 7.95978465995787 0.853898558157226 0.425810502610371 0.615222288133494 -4.59563030077244
"AGA" -1.17465857024597 2.46673895286124 -0.853891067693738 0.425814341764446 0.615222288133494 -4.59563032565975
"NFIL3" 1.08572486213022 7.90001237643759 0.853856374223613 0.425832123851294 0.615222288133494 -4.59563044092829
"ARL4D" -1.07681771426035 3.21029977522902 -0.853801679055837 0.425860158891506 0.615222288133494 -4.59563062264677
"ZNF432" -1.45454721741558 1.44571922900237 -0.853329374605666 0.426102304100105 0.615531309064218 -4.59563219154905
"SNORD56" 1.49974765273272 -0.0314282060717786 0.853077752746162 0.426231349271811 0.615636122197181 -4.59563302718544
"BCORP1" 1.49974765273272 -0.0314282060717786 0.853077752746162 0.426231349271811 0.615636122197181 -4.59563302718544
"ABCC1" -1.26059837121929 5.6688672740154 -0.852804905603881 0.426371312475177 0.61569798007509 -4.59563393315236
"VPS37A" -1.27099910044533 4.65390159161081 -0.85275713944389 0.426395818708693 0.61569798007509 -4.59563409173906
"TRIM61" 1.45143855764841 -0.00727365852962281 0.85272479466218 0.426412413656738 0.61569798007509 -4.59563419912292
"ZNRF2P1" 1.45143855764841 -0.00727365852962281 0.85272479466218 0.426412413656738 0.61569798007509 -4.59563419912292
"CPOX" -1.2236239357106 2.12273883851046 -0.852703515514302 0.426423331484432 0.61569798007509 -4.59563426976789
"DEFB4A" 2.39018900808092 0.315832366614697 0.852663900379967 0.426443657622317 0.61569798007509 -4.5956344012841
"GAS2L1" -1.63983736430201 1.53836430244559 -0.852402833077398 0.426577626567186 0.615850611093188 -4.59563526790068
"CYB5R3" -1.17532104487305 6.89761364317248 -0.852316990348443 0.426621684283889 0.615873425547118 -4.59563555282377
"NPAT" -1.13905690423674 3.24141937021721 -0.852002045102558 0.426783354756092 0.616066012160169 -4.59563659802746
"ACAT1" -1.09701872220084 4.86679115381319 -0.851841425728312 0.426865822694868 0.616132900707061 -4.59563713098752
"ALG8" 1.21391145032722 4.64048575651056 0.851801690735327 0.426886225924579 0.616132900707061 -4.59563726282555
"COX18" 1.35276457845208 2.78798987923338 0.851695461000695 0.426940776579751 0.616170834079906 -4.59563761527143
"RIN1" -1.269335379809 2.14559456055966 -0.851191618152335 0.427199577837037 0.616493271579833 -4.5956392865645
"USP39" -1.11816230303184 5.42713078100414 -0.851080545776159 0.427256646231442 0.616493271579833 -4.59563965492579
"TUBE1" -1.07413215729792 3.37947545566533 -0.850938838288041 0.427329462935165 0.616493271579833 -4.59564012484572
"LRCH1" -1.08564274688552 5.36355256586194 -0.850890411166067 0.427354349413561 0.616493271579833 -4.59564028542592
"LINC00260" 1.47720370796845 -0.0201562336896446 0.850822443384411 0.427389279548785 0.616493271579833 -4.59564051079246
"AQP11" 1.47720370796845 -0.0201562336896446 0.850822443384411 0.427389279548785 0.616493271579833 -4.59564051079246
"GTSE1" 1.47720370796845 -0.0201562336896446 0.850822443384411 0.427389279548785 0.616493271579833 -4.59564051079246
"AK2" -1.13564464137544 6.97351601382806 -0.850820149167543 0.427390458633888 0.616493271579833 -4.59564051839942
"CA14" 1.46321592163785 -0.0131623405243473 0.850494758186472 0.427557713672043 0.616652913710681 -4.59564159718167
"KCNH4" 1.46321592163785 -0.0131623405243473 0.850494758186472 0.427557713672043 0.616652913710681 -4.59564159718167
"MIR29A" 1.68640588315707 -0.124757321283955 0.850285341359309 0.427665382031396 0.616755029960297 -4.59564229134515
"IREB2" -1.18806269423615 4.34552156264154 -0.85024698010951 0.427685107026191 0.616755029960297 -4.59564241849234
