"Series15_HealthyLungBiopsy_2" "Series15_HealthyLungBiopsy_1" "Series15_COVID19Lung_2" "Series15_COVID19Lung_1"
"ATP6V0A4" -3.47339919745151 -3.61902581395346 -1.26666662339617 2.70355786398533
"TMEM213" -0.303474196009199 -5.94095390884082 -1.26666662339617 2.70355786398533
"KIAA1549" 3.32101666889859 1.29745083048426 -1.26666662339617 2.70355786398533
"ZC3HAV1L" 1.48079711293536 -0.0102165712779313 -1.26666662339617 2.70355786398533
"ZC3HAV1" 6.4764275133076 6.54008866609294 9.25198653227722 9.47174218876226
"TTC26" 0.299190306445416 1.00156059649842 -1.26666662339617 2.70355786398533
"UBN2" 3.83342200504564 4.67467572812728 1.90325837804614 2.70355786398533
"LUC7L2" 1.88415280716657 2.53882635518828 -1.26666662339617 2.70355786398533
"C7orf55-LUC7L2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"LOC100129148" -5.05836169817267 -3.61902581395346 -1.26666662339617 2.70355786398533
"KLRG2" -5.05836169817267 -0.655551689978569 -1.26666662339617 2.70355786398533
"CLEC2L" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"HIPK2" 6.40567345401724 7.35495848454077 3.5913143717314 2.70355786398533
"TBXAS1" 4.47496803413317 6.09281320600557 3.4882208787673 2.70355786398533
"PARP12" 5.80814451405353 6.4408593871475 7.05976286372613 6.79102070523567
"SLC37A3" 4.46323874155106 5.4529727667996 4.28792222828147 5.51091278604294
"RAB19" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MKRN1" 6.52330966040548 6.24856182095938 6.11703766907788 5.87348286542765
"DENND2A" 6.36107185253271 2.68475493422365 -1.26666662339617 2.70355786398533
"ADCK2" 4.30138786214966 2.61746680442785 -1.26666662339617 2.70355786398533
"NDUFB2-AS1" 0.151091667456282 -0.326244064725609 -1.26666662339617 2.70355786398533
"NDUFB2" 6.22877348791404 5.35768149789342 5.36268999668344 5.02548595887269
"BRAF" 2.25452125711169 4.26483934055634 5.07318337948846 2.70355786398533
"MRPS33" 4.34038199376553 3.4535087857695 4.66407071416672 5.51091278604294
"TMEM178B" 1.62813882901055 -2.24051419069973 -1.26666662339617 2.70355786398533
"AGK" 4.4943073993416 4.71278686986575 4.66407071416672 2.70355786398533
"KIAA1147" 5.17645573294466 5.30756669609761 2.98126089004742 2.70355786398533
"WEE2" -0.200380703045096 -3.13359898678321 -1.26666662339617 2.70355786398533
"SSBP1" 6.27870264051207 6.33138427531781 5.69911766126592 5.87348286542765
"TAS2R3" -5.05836169817267 -0.896559789482364 -1.26666662339617 2.70355786398533
"TAS2R4" -5.05836169817267 -2.48152229020352 -1.26666662339617 2.70355786398533
"TAS2R5" -2.25100677611506 -1.4173919527838 -1.26666662339617 2.70355786398533
"PRSS37" -2.73643360328531 -3.61902581395346 -1.26666662339617 2.70355786398533
"OR9A4" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"CLEC5A" 3.03439544274718 3.00448992753709 5.60369809618724 2.70355786398533
"TAS2R38" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MGAM" 1.44943294202603 -0.655551689978569 4.15959813130593 5.51091278604294
"MOXD2P" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"PRSS58" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MTRNR2L6" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"PRSS1" -0.970898856922328 -5.94095390884082 -1.26666662339617 2.70355786398533
"PRSS3P2" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"EPHB6" 2.50388072604841 0.598204902267214 -1.26666662339617 2.70355786398533
"TRPV6" -1.88843669673036 0.208793210663864 -1.26666662339617 2.70355786398533
"TRPV5" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"KEL" -2.25100677611506 -2.48152229020352 -1.26666662339617 2.70355786398533
"OR9A2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"OR6V1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"OR6W1P" -1.88843669673036 -5.94095390884082 -1.26666662339617 2.70355786398533
"PIP" -5.05836169817267 -1.4173919527838 1.90325837804614 2.70355786398533
"TAS2R39" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"TAS2R40" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"GSTK1" 7.19873144631839 5.64353888813506 5.17627687245256 4.28852036470649
"TMEM139" 3.27702865652126 1.92323223581346 -1.26666662339617 2.70355786398533
"CASP2" 4.85003092260108 4.50509549787573 4.34804322071904 5.51091278604294
"CLCN1" -0.666044275393907 -5.94095390884082 -1.26666662339617 2.70355786398533
"FAM131B" 0.433491398157007 -0.213033454277619 -1.26666662339617 2.70355786398533
"ZYX" 7.91192397872436 6.71837308857329 7.15539814277664 7.34741405376006
"EPHA1" 0.669558756390531 2.00741332274386 -1.26666662339617 2.70355786398533
"EPHA1-AS1" -0.414505508397943 -1.54863648606206 3.25689533266084 2.70355786398533
"TAS2R60" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"TAS2R41" -5.05836169817267 -3.61902581395346 -1.26666662339617 2.70355786398533
"LOC154761" 0.918918225327249 2.11974202284674 -1.26666662339617 2.70355786398533
"OR2F2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"OR2F1" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"OR6B1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"OR2A5" -5.05836169817267 -3.61902581395346 -1.26666662339617 2.70355786398533
"OR2A25" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"OR2A12" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"OR2A2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"OR2A14" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"CTAGE4" -2.73643360328531 -0.583401904222734 -1.26666662339617 2.70355786398533
"ARHGEF35" 1.35102923796503 -0.583401904222734 -1.26666662339617 2.70355786398533
"OR2A42" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"OR2A1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"OR2A9P" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"OR2A20P" -3.47339919745151 -2.48152229020352 -1.26666662339617 2.70355786398533
"OR2A7" -0.810434184729082 -2.24051419069973 -1.26666662339617 2.70355786398533
"ARHGEF5" 3.65931472489373 4.20752267333746 -1.26666662339617 2.70355786398533
"NOBOX" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"TPK1" 3.36370306800014 1.40777424539026 3.4882208787673 2.70355786398533
"CNTNAP2" 0.614063643798828 -4.35599140811966 -1.26666662339617 2.70355786398533
"MIR548AQ" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR548I4" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR548F4" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR548F3" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR548T" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"C7orf33" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"CUL1" 6.38198842102789 7.3440147427632 2.64022397221235 2.70355786398533
"EZH2" 3.58909672828225 5.12849585858697 2.43377309474492 2.70355786398533
"PDIA4" 5.77215350880417 7.31834800623869 3.94278674223278 7.4584453661488
"ZNF786" 1.0077274922851 0.745546618342401 0.318295877324987 2.70355786398533
"ZNF425" 1.28148830471196 -0.108063894676076 -1.26666662339617 2.70355786398533
"ZNF398" 3.53782805797174 4.0993358121849 2.43377309474492 2.70355786398533
"ZNF282" 4.09392314413391 3.60401052394842 -1.26666662339617 2.70355786398533
"ZNF212" 3.93881778276495 3.15970843016438 -1.26666662339617 2.70355786398533
"ZNF783" 4.61229455094577 3.85183638546025 0.318295877324987 2.70355786398533
"LOC155060" 4.4671591109224 1.95991289913993 0.318295877324987 2.70355786398533
"ZNF777" 3.08629654465921 2.03058964510995 2.82079621785417 2.70355786398533
"ZNF746" 3.73929982768109 3.94016005183428 2.64022397221235 5.02548595887269
"KRBA1" 1.95286555725059 1.69567071170283 -1.26666662339617 2.70355786398533
"ZNF467" 2.54896861557694 1.62128851538025 3.25689533266084 2.70355786398533
"SSPO" 0.433491398157007 -2.24051419069973 -1.26666662339617 2.70355786398533
"ZNF862" 4.05277397206204 3.42318074616723 -1.26666662339617 2.70355786398533
"ATP6V0E2-AS1" -2.25100677611506 0.800513077560329 -1.26666662339617 2.70355786398533
"ATP6V0E2" 4.03703532461989 1.73852619066463 1.54068829866143 2.70355786398533
"ACTR3C" -0.534799742115655 0.501989587007911 -1.26666662339617 2.70355786398533
"LRRC61" 1.17045699232321 1.23895518117412 1.05526147149119 2.70355786398533
"RARRES2" 8.46703676049695 6.75449190169656 2.43377309474492 2.70355786398533
"REPIN1" 4.53222535174237 5.14186042883146 3.37718956637856 2.70355786398533
"ZNF775" 0.872375639390219 0.287864781655063 -1.26666662339617 2.70355786398533
"LOC728743" 2.47301976234364 2.15180323207903 -1.26666662339617 2.70355786398533
"GIMAP8" 6.95949063373329 5.72215939961499 4.88308049610851 5.51091278604294
"GIMAP7" 5.6025255721299 4.5972350232116 1.54068829866143 2.70355786398533
"GIMAP4" 6.64856594144474 5.85224295022013 7.43030090283812 7.74795198334379
"GIMAP6" 6.83304229849236 5.53325902835313 2.43377309474492 2.70355786398533
"GIMAP2" 3.71312777132793 4.10480575254187 4.34804322071904 2.70355786398533
"GIMAP1-GIMAP5" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"GIMAP1" 5.80194935674681 4.0993358121849 2.19276499524113 2.70355786398533
"GIMAP5" -2.73643360328531 -5.94095390884082 -1.26666662339617 2.70355786398533
"TMEM176B" 6.62331595703702 5.77372091846718 7.22117341042688 8.43147831854853
"TMEM176A" 6.00300949448714 4.51334538477908 5.89320471338222 6.79102070523567
"KCNH2" 1.44943294202603 1.02483037582127 -1.26666662339617 2.70355786398533
"NOS3" 5.61317936853922 2.5786823440024 2.98126089004742 2.70355786398533
"ATG9B" 4.45536589777977 0.398896094043807 -1.26666662339617 5.02548595887269
"ABCB8" 3.8929230167943 2.93249020367456 0.318295877324987 2.70355786398533
"ASIC3" 0.49622715350497 0.468437027296884 -1.26666662339617 2.70355786398533
"CDK5" 3.46911530788773 1.69567071170283 2.19276499524113 2.70355786398533
"SLC4A2" 5.6412107551146 5.77286217139368 3.94278674223278 2.70355786398533
"FASTK" 5.67040915137 4.45028968058662 0.318295877324987 2.70355786398533
"TMUB1" 3.73280119038235 3.29983742332114 1.54068829866143 2.70355786398533
"AGAP3" 6.26975219666099 5.85549135022103 1.54068829866143 2.70355786398533
"GBX1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"ASB10" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"ABCF2" 6.50435772887665 6.84674463513051 4.22518647293351 5.87348286542765
"CHPF2" 4.71147614545677 4.48635893529415 1.90325837804614 2.70355786398533
"MIR671" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SMARCD3" 5.67888564485507 4.15839390156238 2.19276499524113 2.70355786398533
"NUB1" 6.12092540647334 6.64518218263967 5.99072121929648 5.51091278604294
"WDR86" 0.36790305652943 -0.896559789482364 -1.26666662339617 2.70355786398533
"WDR86-AS1" 0.918918225327249 0.0363260146590985 -1.26666662339617 2.70355786398533
"CRYGN" -2.25100677611506 -4.35599140811966 -1.26666662339617 2.70355786398533
"MIR3907" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"RHEB" 6.77413278616344 7.31981864351272 5.44757889426995 6.16298948262263
"PRKAG2" 5.18123683107646 5.63600275586527 2.19276499524113 2.70355786398533
"PRKAG2-AS1" -0.200380703045096 0.501989587007911 -1.26666662339617 2.70355786398533
"GALNTL5" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"GALNT11" 5.39799271693562 4.55190071133393 -1.26666662339617 5.87348286542765
"FABP5P3" -2.25100677611506 -3.13359898678321 -1.26666662339617 2.70355786398533
"XRCC2" -1.88843669673036 -3.61902581395346 -1.26666662339617 2.70355786398533
"ACTR3B" 3.62463288550902 2.90766903158852 -1.26666662339617 2.70355786398533
"DPP6" 0.227040520689581 -1.54863648606206 -1.26666662339617 2.70355786398533
"PAXIP1" 2.19902614451998 3.02194209649644 -1.26666662339617 2.70355786398533
"HTR5A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"INSIG1" 7.02012271923878 8.41060651409068 6.11703766907788 2.70355786398533
"EN2" -1.15147110256415 -4.35599140811966 -1.26666662339617 2.70355786398533
"CNPY1" -1.15147110256415 -3.61902581395346 -1.26666662339617 2.70355786398533
"RBM33" 6.07798864328149 6.59941633490275 3.37718956637856 2.70355786398533
"SHH" -1.59893007953537 0.0814139041876367 -1.26666662339617 2.70355786398533
"LOC285889" -0.200380703045096 -5.94095390884082 -1.26666662339617 2.70355786398533
"LINC00244" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"RNF32" 1.88415280716657 1.21891742793757 -1.26666662339617 2.70355786398533
"LMBR1" 4.68141891160059 4.64118807281796 4.92315793548385 6.16298948262263
"NOM1" 4.60874984390236 4.3977824737331 2.64022397221235 2.70355786398533
"MNX1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"UBE3C" 5.69569066935626 6.38968291588247 3.12565079938259 5.02548595887269
"DNAJB6" 6.93563809361986 7.3242215819481 5.722018063376 2.70355786398533
"PTPRN2" 4.48660273461657 2.11974202284674 4.46125383116703 6.40399758212642
"MIR153-2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"LOC100506585" 2.18004304115241 -1.4173919527838 -1.26666662339617 2.70355786398533
"MIR595" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR5707" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"NCAPG2" 1.86050153910193 1.52665164124218 -1.26666662339617 2.70355786398533
"ESYT2" 7.52260343780466 6.73610500687113 5.60369809618724 5.87348286542765
"WDR60" 5.2142680868037 4.41769729205207 1.54068829866143 2.70355786398533
"LINC00689" -1.88843669673036 -4.35599140811966 -1.26666662339617 2.70355786398533
"VIPR2" 1.70982262660426 -1.69302639539723 -1.26666662339617 2.70355786398533
"LOC389831" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"OR4F21" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"RPL23AP53" 3.24084632021461 4.11568380627238 -1.26666662339617 4.28852036470649
"ZNF596" 2.30796051607315 0.773291608825305 -1.26666662339617 2.70355786398533
"FBXO25" 5.03571598749924 3.91858087754184 1.54068829866143 2.70355786398533
"ERICH1" 4.37418020221559 4.02049578555738 3.4882208787673 2.70355786398533
"LOC286083" -1.59893007953537 -5.94095390884082 -1.26666662339617 2.70355786398533
"DLGAP2" 0.299190306445416 -1.85349106759048 -1.26666662339617 2.70355786398533
"CLN8" 3.81508241434271 5.08349321519983 2.98126089004742 2.70355786398533
"MIR596" -5.05836169817267 -3.13359898678321 -1.26666662339617 2.70355786398533
"ARHGEF10" 5.93669876886005 5.7451088410546 3.12565079938259 2.70355786398533
"KBTBD11" 3.86347923890182 2.57079874492656 -1.26666662339617 2.70355786398533
"MYOM2" 3.71312777132793 4.41989317533885 -1.26666662339617 2.70355786398533
"CSMD1" 2.90164023389541 -2.24051419069973 1.05526147149119 2.70355786398533
"LOC100287015" 1.62813882901055 0.598204902267214 -1.26666662339617 2.70355786398533
"MCPH1" 3.80891704153699 4.56981025907707 3.5913143717314 4.28852036470649
"ANGPT2" 4.79806383045286 6.37447872906456 -1.26666662339617 6.61044845959385
"AGPAT5" 4.41534405144675 5.82681673993589 3.25689533266084 2.70355786398533
"MIR4659A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR4659B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"XKR5" -2.25100677611506 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB1" 3.23165714875995 -0.326244064725609 3.37718956637856 4.28852036470649
"DEFA6" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFA4" 1.20842484252223 -3.61902581395346 -1.26666662339617 2.70355786398533
"DEFA8P" -3.47339919745151 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFA9P" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFA10P" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFA1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFA1B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFT1P" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFT1P2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFA3" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFA11P" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFA5" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"FAM66B" -0.810434184729082 -3.61902581395346 -1.26666662339617 2.70355786398533
"USP17L4" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"ZNF705G" -3.47339919745151 -4.35599140811966 -1.26666662339617 2.70355786398533
"DEFB4B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB103B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB103A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SPAG11B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB104B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB104A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB106A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB106B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB105A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB105B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB107B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB107A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"FAM90A7P" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"FAM90A10P" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SPAG11A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB4A" -5.05836169817267 3.29983742332114 0.318295877324987 2.70355786398533
"ZNF705B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"FAM66E" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"USP17L8" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"USP17L3" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR548I3" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"FAM86B3P" 1.62813882901055 0.853461957509288 -1.26666662339617 2.70355786398533
"CLDN23" 0.0709213187722987 1.62128851538025 -1.26666662339617 2.70355786398533
"MFHAS1" 4.13885499493738 4.72704462683171 0.318295877324987 2.70355786398533
"ERI1" 4.17765249372742 4.07446114354587 5.65219661387843 5.02548595887269
"MIR4660" -5.05836169817267 -3.13359898678321 -1.26666662339617 2.70355786398533
"PPP1R3B" 5.25791983357355 5.99162996044847 4.22518647293351 4.28852036470649
"LOC157273" -2.73643360328531 -3.61902581395346 -1.26666662339617 2.70355786398533
"TNKS" 4.66444583299688 5.5899400723531 4.61597642596567 4.28852036470649
"MIR597" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"LINC00599" -2.73643360328531 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR124-1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MSRA" 4.75702159764087 3.10617000327321 2.64022397221235 4.28852036470649
"PRSS55" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"RP1L1" -0.970898856922328 -0.986757598453943 -1.26666662339617 2.70355786398533
"C8orf74" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SOX7" 7.57712970807904 5.48058499800746 7.10402078341105 6.95148537742892
"PINX1" 3.97781191438082 4.19218830355978 1.90325837804614 2.70355786398533
"MIR1322" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"XKR6" -0.303474196009199 -0.51468915413872 -1.26666662339617 2.70355786398533
"MIR598" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MTMR9" 4.34890606607206 5.29086726981659 2.43377309474492 5.02548595887269
"SLC35G5" -0.303474196009199 -2.77102890739851 -1.26666662339617 2.70355786398533
"TDH" -1.88843669673036 -2.0340633132323 -1.26666662339617 2.70355786398533
"FAM167A" 2.67634792205317 3.80219748527168 -1.26666662339617 2.70355786398533
"BLK" -5.05836169817267 -0.0102165712779313 -1.26666662339617 2.70355786398533
"LINC00208" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"GATA4" -1.35792198003158 -4.35599140811966 -1.26666662339617 2.70355786398533
"NEIL2" 5.00368443954782 4.10207337475373 -1.26666662339617 2.70355786398533
"FDFT1" 6.31722081431784 6.67857831873123 5.10837280795076 4.28852036470649
"CTSB" 9.27709844464757 9.85759383223858 9.59829329174643 8.8120823207635
"DEFB136" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB135" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DEFB134" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"ZNF705D" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"FAM66D" 0.36790305652943 -3.61902581395346 -1.26666662339617 2.70355786398533
"LOC392196" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"USP17L7" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"USP17L2" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"FAM90A2P" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"FAM86B1" 1.65588381949346 0.0814139041876367 -1.26666662339617 2.70355786398533
"FAM66A" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"LOC649352" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"FAM90A25P" -1.88843669673036 -4.35599140811966 -1.26666662339617 2.70355786398533
"FAM86B2" -0.970898856922328 -4.35599140811966 -1.26666662339617 2.70355786398533
"LOC100506990" 4.57281535753131 3.42755255266687 4.61597642596567 2.70355786398533
"LOC729732" 1.48079711293536 -0.731500543211868 -1.26666662339617 2.70355786398533
"LONRF1" 5.75140643053775 5.17603976870616 4.01873559546608 2.70355786398533
"MIR3926-1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR3926-2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"LOC340357" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DLC1" 8.30070148550563 7.87472958361835 6.38438506778276 4.28852036470649
"C8orf48" -0.104165387785792 0.0363260146590985 -1.26666662339617 2.70355786398533
"SGCZ" -0.810434184729082 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR383" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"TUSC3" 4.33610099643765 4.25010530569084 4.96215206709971 5.51091278604294
"MSR1" 5.7642091327775 5.07097215746599 6.89824030327952 5.51091278604294
"FGF20" -5.05836169817267 -3.61902581395346 -1.26666662339617 2.70355786398533
"ZDHHC2" 4.01041657981274 3.37871821210618 4.88308049610851 2.70355786398533
"CNOT7" 5.55726793879543 5.32992538648797 6.09965559084965 6.16298948262263
"VPS37A" 4.86199115724241 5.71681112642455 5.33324621879096 2.70355786398533
"MTMR7" 1.9303229885995 1.82059732360366 0.318295877324987 2.70355786398533
"SLC7A2" 6.01912165868684 6.54763942499459 4.56622339076857 5.02548595887269
"PDGFRL" 2.08118965422613 0.87922505357437 4.28792222828147 4.28852036470649
"MTUS1" 7.16292331963781 5.28726353345262 5.50151770138076 2.70355786398533
"FGL1" -1.15147110256415 -5.94095390884082 2.98126089004742 2.70355786398533
"PCM1" 6.18421699127868 6.37843596715939 4.40575871857533 6.61044845959385
"ASAH1" 7.31477533762946 6.59699245153539 7.75847293888234 5.02548595887269
"NAT1" 1.73605416817744 1.09246909269663 2.19276499524113 2.70355786398533
"NAT2" -5.05836169817267 -2.77102890739851 -1.26666662339617 2.70355786398533
"PSD3" 3.3552662308515 4.22269576717501 2.43377309474492 2.70355786398533
"LOC100128993" -5.05836169817267 -1.85349106759048 -1.26666662339617 2.70355786398533
"SH2D4A" 3.84552014756351 4.68201303594969 2.43377309474492 2.70355786398533
"CSGALNACT1" 5.13762559985584 3.86156245628041 3.5913143717314 2.70355786398533
"INTS10" 6.2322331899099 5.31702314972316 1.90325837804614 2.70355786398533
"LPL" 7.12558377358458 5.52410225899036 5.20906680757023 2.70355786398533
"SLC18A1" -0.0139675788142142 -5.94095390884082 -1.26666662339617 2.70355786398533
"ATP6V1B2" 6.64597427300965 8.13711348441947 8.5196030042523 8.53644787815007
"LZTS1" 5.69902831119397 1.47689860604508 -1.26666662339617 2.70355786398533
"LZTS1-AS1" -0.810434184729082 -3.61902581395346 -1.26666662339617 2.70355786398533
"GFRA2" 1.0501627586055 -0.583401904222734 -1.26666662339617 2.70355786398533
"DOK2" 5.22356832878278 3.07863681951706 -1.26666662339617 2.70355786398533
"XPO7" 5.47594118428196 5.46790652718394 5.07318337948846 2.70355786398533
"NPM2" 0.774528315992074 -3.13359898678321 -1.26666662339617 2.70355786398533
"FGF17" -0.810434184729082 -1.54863648606206 -1.26666662339617 2.70355786398533
"FAM160B2" 5.94234257083858 5.15246365554714 -1.26666662339617 2.70355786398533
"NUDT18" 3.1559574226281 2.00741332274386 -1.26666662339617 2.70355786398533
"HR" 1.97506130336478 -0.159594195316158 -1.26666662339617 2.70355786398533
"REEP4" 4.11406581047282 2.88241333120542 1.05526147149119 2.70355786398533
"LGI3" 2.21776270710157 -1.08297291371325 -1.26666662339617 2.70355786398533
"SFTPC" 11.256628609619 11.4889022971153 8.26666310890966 9.36176934673713
"BMP1" 6.07542271100724 4.46525109657804 2.64022397221235 2.70355786398533
"PHYHIP" 4.06317181916736 -0.583401904222734 -1.26666662339617 2.70355786398533
"MIR320A" -1.15147110256415 -2.0340633132323 -1.26666662339617 2.70355786398533
"POLR3D" 4.22008776004781 5.907277792253 3.5913143717314 5.02548595887269
"PIWIL2" -0.303474196009199 0.0363260146590985 -1.26666662339617 2.70355786398533
"SLC39A14" 7.85396631451443 8.96936089912691 7.16378592826936 7.65775417437221
"PPP3CC" 5.68899213130539 6.69317646425251 3.8626163935488 5.02548595887269
"SORBS3" 6.39027086955788 5.5230812433491 3.68752968699071 5.51091278604294
"PDLIM2" 5.88341954410586 5.34618127724589 1.90325837804614 2.70355786398533
"C8orf58" 4.18242963398929 4.31289357614659 -1.26666662339617 2.70355786398533
